user_id,censor_status,work_year
155430,1,8 years
155434,0,10+ years
155435,2,10+ years
155437,1,10+ years
155438,2,10+ years
155440,1,10+ years
155448,1,10+ years
155451,2,10+ years
155452,2,10+ years
155455,0,10+ years
155458,2,9 years
155459,2,10+ years
155460,0,8 years
155464,1,10+ years
155465,1,6 years
155467,1,6 years
155469,1,10+ years
155470,2,6 years
155473,2,10+ years
155476,2,10+ years
155477,2,10+ years
155478,0,10+ years
155480,1,8 years
155484,1,9 years
155486,1,10+ years
155487,1,6 years
155488,2,9 years
155490,1,7 years
155492,1,10+ years
155493,1,6 years
155494,2,10+ years
155496,2,10+ years
155497,2,10+ years
155499,0,10+ years
155503,0,10+ years
155506,2,6 years
155509,2,10+ years
155511,1,10+ years
155512,1,9 years
155513,1,10+ years
155516,1,10+ years
155518,1,10+ years
155523,0,10+ years
155525,0,9 years
155526,2,10+ years
155528,2,10+ years
155530,0,10+ years
155531,2,10+ years
155534,1,10+ years
155537,1,10+ years
155540,0,10+ years
155541,1,6 years
155543,1,10+ years
155546,1,10+ years
155547,2,10+ years
155548,0,6 years
155550,1,10+ years
155553,0,10+ years
155556,2,10+ years
155557,0,10+ years
155558,2,10+ years
155559,0,10+ years
155563,1,10+ years
155564,1,6 years
155566,0,10+ years
155567,0,9 years
155569,2,10+ years
155571,1,7 years
155573,1,9 years
155574,2,9 years
155575,1,10+ years
155578,1,10+ years
155579,1,8 years
155581,2,10+ years
155583,0,6 years
155585,1,10+ years
155589,1,10+ years
155590,2,10+ years
155594,1,8 years
155597,0,10+ years
155603,0,10+ years
155605,1,10+ years
155608,2,8 years
155609,0,7 years
155613,0,6 years
155614,2,8 years
155617,1,10+ years
155618,1,10+ years
155619,2,10+ years
155620,1,6 years
155621,1,8 years
155622,2,10+ years
155624,1,10+ years
155625,0,10+ years
155626,1,10+ years
155627,0,10+ years
155629,2,10+ years
155634,0,10+ years
155637,2,10+ years
155642,0,10+ years
155647,0,10+ years
155648,1,7 years
155652,1,10+ years
155653,0,10+ years
155656,1,10+ years
155657,2,8 years
155660,2,8 years
155664,2,10+ years
155665,2,9 years
155666,2,10+ years
155668,2,10+ years
155669,2,10+ years
155671,2,10+ years
155672,1,7 years
155678,2,10+ years
155680,1,9 years
155681,1,10+ years
155682,0,8 years
155684,0,10+ years
155686,1,10+ years
155691,2,10+ years
155693,2,10+ years
155694,1,6 years
155702,2,9 years
155704,0,10+ years
155708,2,10+ years
155709,0,9 years
155710,1,10+ years
155711,1,9 years
155713,1,10+ years
155714,2,7 years
155715,2,10+ years
155720,1,7 years
155724,0,10+ years
155727,1,9 years
155728,1,10+ years
155729,1,10+ years
155730,1,10+ years
155731,0,8 years
155732,2,7 years
155733,1,6 years
155737,1,10+ years
155738,1,9 years
155739,0,8 years
155742,1,7 years
155744,0,9 years
155749,2,10+ years
155750,2,10+ years
155752,1,10+ years
155755,0,7 years
155756,1,9 years
155758,1,10+ years
155759,2,10+ years
155761,1,10+ years
155762,1,8 years
155763,2,10+ years
155765,1,9 years
155766,0,10+ years
155767,2,7 years
155768,1,10+ years
155770,1,6 years
155772,1,10+ years
155774,0,10+ years
155778,0,10+ years
155782,1,7 years
155785,1,10+ years
155787,2,10+ years
155788,1,10+ years
155791,0,10+ years
155793,1,10+ years
155797,1,10+ years
155798,0,10+ years
155800,0,7 years
155802,0,10+ years
155804,0,7 years
155805,2,8 years
155808,0,10+ years
155811,1,7 years
155812,1,6 years
155817,0,10+ years
155820,1,10+ years
155821,2,10+ years
155824,2,6 years
155825,2,10+ years
155826,1,10+ years
155827,2,10+ years
155828,0,10+ years
155830,1,10+ years
155831,2,6 years
155832,0,10+ years
155835,0,10+ years
155836,2,10+ years
155838,1,8 years
155839,0,6 years
155842,1,8 years
155843,1,10+ years
155844,0,10+ years
155848,1,10+ years
155849,0,10+ years
155853,2,10+ years
155855,1,10+ years
155857,2,10+ years
155859,2,6 years
155861,0,10+ years
155862,1,6 years
155863,1,10+ years
155864,1,6 years
155865,0,10+ years
155866,1,7 years
155867,0,6 years
155872,1,8 years
155873,1,10+ years
155875,1,9 years
155878,1,10+ years
155879,1,7 years
155881,2,6 years
155882,1,7 years
155884,1,10+ years
155886,1,10+ years
155887,1,10+ years
155888,0,7 years
155892,1,10+ years
155895,1,8 years
155896,0,10+ years
155897,2,10+ years
155898,1,10+ years
155900,2,10+ years
155901,1,10+ years
155905,0,10+ years
155906,1,10+ years
155907,0,10+ years
155912,0,10+ years
155913,1,6 years
155915,1,10+ years
155916,2,7 years
155918,0,10+ years
155920,1,10+ years
155921,2,10+ years
155928,1,7 years
155933,1,10+ years
155936,2,10+ years
155937,2,6 years
155940,2,10+ years
155943,0,10+ years
155944,0,9 years
155945,2,10+ years
155946,2,10+ years
155947,0,8 years
155948,1,10+ years
155950,1,6 years
155958,1,10+ years
155959,0,8 years
155961,2,6 years
155963,0,6 years
155964,1,7 years
155965,1,10+ years
155967,1,10+ years
155969,0,10+ years
155972,2,10+ years
155974,0,8 years
155975,0,7 years
155976,2,10+ years
155978,2,7 years
155981,1,8 years
155983,1,10+ years
155984,1,10+ years
155987,1,10+ years
155989,2,10+ years
155991,0,6 years
155994,1,10+ years
155998,2,10+ years
155999,2,10+ years
156000,1,10+ years
156001,2,10+ years
156002,1,10+ years
156004,2,10+ years
156007,2,9 years
156008,0,7 years
156011,0,10+ years
156015,2,7 years
156017,2,10+ years
156020,0,10+ years
156022,0,9 years
156024,1,10+ years
156026,0,10+ years
156027,1,10+ years
156031,2,10+ years
156034,2,9 years
156038,2,8 years
156042,1,10+ years
156043,1,8 years
156044,2,10+ years
156050,2,10+ years
156054,1,6 years
156057,0,10+ years
156058,2,9 years
156059,1,10+ years
156061,1,10+ years
156062,0,6 years
156063,1,10+ years
156065,2,10+ years
156067,1,10+ years
156068,2,7 years
156071,1,10+ years
156072,0,10+ years
156076,0,10+ years
156082,2,7 years
156084,0,8 years
156085,1,9 years
156095,0,9 years
156096,0,10+ years
156097,1,10+ years
156098,1,10+ years
156100,2,10+ years
156101,1,6 years
156106,0,8 years
156108,2,10+ years
156110,2,10+ years
156112,0,10+ years
156114,2,10+ years
156115,2,6 years
156120,2,10+ years
156122,0,10+ years
156123,0,7 years
156125,0,10+ years
156126,1,10+ years
156128,1,10+ years
156130,0,10+ years
156131,0,10+ years
156133,2,10+ years
156136,2,10+ years
156138,0,9 years
156139,1,7 years
156140,1,10+ years
156143,1,10+ years
156144,2,10+ years
156145,1,10+ years
156149,2,7 years
156150,1,10+ years
156151,2,10+ years
156152,2,7 years
156154,0,10+ years
156163,1,10+ years
156167,1,10+ years
156169,0,10+ years
156170,1,10+ years
156171,2,10+ years
156172,2,10+ years
156173,1,10+ years
156174,0,10+ years
156176,1,6 years
156177,1,9 years
156178,1,8 years
156180,2,10+ years
156181,0,10+ years
156182,1,10+ years
156183,2,10+ years
156186,1,9 years
156187,2,10+ years
156190,1,10+ years
156194,0,6 years
156196,0,10+ years
156197,0,7 years
156200,1,10+ years
156201,1,10+ years
156202,2,10+ years
156205,2,10+ years
156206,1,10+ years
156207,0,10+ years
156213,2,10+ years
156216,1,6 years
156218,2,10+ years
156221,0,10+ years
156223,2,10+ years
156224,2,10+ years
156228,0,10+ years
156231,2,8 years
156235,1,10+ years
156237,1,10+ years
156241,0,10+ years
156247,1,10+ years
156248,2,10+ years
156249,2,10+ years
156250,1,10+ years
156251,2,7 years
156252,1,10+ years
156254,1,8 years
156258,0,10+ years
156260,1,10+ years
156262,0,10+ years
156263,2,10+ years
156265,1,10+ years
156269,0,10+ years
156270,2,7 years
156271,2,10+ years
156272,0,10+ years
156273,2,10+ years
156276,0,6 years
156279,2,10+ years
156281,2,10+ years
156285,0,10+ years
156286,2,10+ years
156289,0,10+ years
156290,0,7 years
156291,2,10+ years
156293,0,8 years
156294,0,7 years
156295,1,10+ years
156296,2,10+ years
156298,2,10+ years
156299,0,10+ years
156301,2,10+ years
156303,1,10+ years
156305,2,10+ years
156306,0,7 years
156307,2,10+ years
156308,1,9 years
156309,0,10+ years
156310,0,8 years
156313,0,8 years
156314,2,10+ years
156316,1,10+ years
156317,2,10+ years
156321,1,10+ years
156322,2,10+ years
156324,1,9 years
156326,1,10+ years
156327,1,10+ years
156329,0,10+ years
156331,2,10+ years
156338,1,10+ years
156339,0,10+ years
156341,2,10+ years
156342,1,10+ years
156343,1,10+ years
156348,1,7 years
156349,1,10+ years
156352,1,6 years
156356,1,10+ years
156357,1,10+ years
156360,2,7 years
156363,2,10+ years
156364,1,9 years
156365,0,9 years
156366,1,10+ years
156368,1,10+ years
156369,1,10+ years
156371,1,10+ years
156373,2,8 years
156374,0,7 years
156378,2,9 years
156382,2,10+ years
156384,2,9 years
156385,1,10+ years
156388,1,10+ years
156391,1,10+ years
156393,2,10+ years
156398,0,10+ years
156399,2,10+ years
156402,2,10+ years
156404,2,8 years
156405,1,10+ years
156406,0,10+ years
156407,1,8 years
156409,1,6 years
156410,0,8 years
156413,2,10+ years
156419,1,9 years
156420,0,10+ years
156421,2,10+ years
156422,0,10+ years
156423,0,10+ years
156424,0,7 years
156425,1,10+ years
156426,1,10+ years
156428,1,10+ years
156431,2,7 years
156432,1,10+ years
156438,1,7 years
156439,1,10+ years
156440,0,10+ years
156443,2,7 years
156446,2,10+ years
156447,1,10+ years
156449,0,10+ years
156450,2,10+ years
156451,1,8 years
156453,2,6 years
156455,1,10+ years
156456,1,9 years
156458,0,10+ years
156459,1,10+ years
156460,0,10+ years
156461,2,6 years
156463,2,10+ years
156464,2,10+ years
156466,1,6 years
156467,0,7 years
156469,0,10+ years
156470,0,10+ years
156472,1,10+ years
156473,2,9 years
156474,2,6 years
156475,1,10+ years
156476,1,10+ years
156478,0,8 years
156480,2,10+ years
156483,1,7 years
156487,0,10+ years
156488,0,10+ years
156490,0,6 years
156491,0,10+ years
156493,2,10+ years
156494,0,10+ years
156495,2,10+ years
156496,1,7 years
156498,1,7 years
156499,1,10+ years
156501,0,10+ years
156502,1,10+ years
156503,1,10+ years
156504,1,7 years
156506,1,10+ years
156507,1,10+ years
156509,0,10+ years
156514,2,6 years
156515,1,9 years
156520,2,8 years
156521,2,10+ years
156522,1,10+ years
156529,0,10+ years
156530,1,9 years
156532,1,7 years
156533,1,10+ years
156534,0,7 years
156535,1,8 years
156537,1,8 years
156538,2,10+ years
156540,2,10+ years
156541,2,8 years
156542,2,10+ years
156545,0,10+ years
156547,2,10+ years
156548,1,10+ years
156549,2,10+ years
156550,0,10+ years
156552,1,10+ years
156553,0,10+ years
156554,0,7 years
156555,1,7 years
156560,2,8 years
156561,2,10+ years
156566,2,10+ years
156567,2,10+ years
156569,0,6 years
156571,1,8 years
156572,0,9 years
156573,2,6 years
156575,1,10+ years
156577,1,10+ years
156578,0,10+ years
156579,2,10+ years
156581,1,6 years
156583,1,10+ years
156591,0,6 years
156594,2,10+ years
156595,2,9 years
156597,1,10+ years
156600,1,6 years
156603,2,10+ years
156605,1,10+ years
156607,0,10+ years
156609,0,10+ years
156612,1,10+ years
156615,2,7 years
156617,0,10+ years
156618,1,10+ years
156619,2,10+ years
156622,2,9 years
156626,0,10+ years
156627,2,10+ years
156630,0,10+ years
156631,0,8 years
156632,1,10+ years
156633,0,7 years
156635,2,10+ years
156637,0,9 years
156638,2,10+ years
156640,2,10+ years
156641,1,6 years
156642,2,10+ years
156649,2,8 years
156653,1,9 years
156654,2,10+ years
156658,2,10+ years
156659,2,10+ years
156661,0,7 years
156662,0,10+ years
156665,2,7 years
156667,1,10+ years
156669,1,10+ years
156670,1,9 years
156671,2,7 years
156672,2,10+ years
156674,1,10+ years
156677,1,10+ years
156680,1,9 years
156681,2,9 years
156684,2,9 years
156685,1,10+ years
156688,0,10+ years
156689,0,10+ years
156691,0,10+ years
156692,2,10+ years
156693,2,10+ years
156695,0,8 years
156697,0,10+ years
156698,2,10+ years
156706,1,10+ years
156707,1,10+ years
156708,1,10+ years
156710,2,10+ years
156711,1,10+ years
156714,1,6 years
156715,2,10+ years
156716,1,6 years
156719,2,10+ years
156723,2,9 years
156729,0,10+ years
156731,0,10+ years
156732,2,10+ years
156734,1,10+ years
156737,1,6 years
156741,0,10+ years
156742,1,10+ years
156749,1,10+ years
156750,1,10+ years
156751,1,10+ years
156752,2,8 years
156754,1,10+ years
156755,0,10+ years
156759,1,10+ years
156760,1,10+ years
156765,2,10+ years
156766,0,10+ years
156768,0,10+ years
156770,2,10+ years
156772,0,10+ years
156774,1,10+ years
156776,1,10+ years
156779,0,8 years
156780,2,8 years
156781,2,10+ years
156782,0,9 years
156784,1,8 years
156785,1,6 years
156787,1,10+ years
156788,1,10+ years
156789,1,7 years
156791,1,6 years
156793,0,10+ years
156795,0,10+ years
156797,1,9 years
156799,1,6 years
156801,2,10+ years
156806,0,10+ years
156807,1,10+ years
156808,1,10+ years
156810,2,10+ years
156818,2,6 years
156821,1,7 years
156822,0,10+ years
156823,1,10+ years
156824,1,6 years
156825,2,10+ years
156826,2,6 years
156828,1,10+ years
156830,2,10+ years
156832,2,10+ years
156834,2,8 years
156835,2,7 years
156836,2,9 years
156838,2,9 years
156839,0,10+ years
156841,2,10+ years
156843,2,10+ years
156844,2,10+ years
156849,0,10+ years
156850,0,10+ years
156851,0,10+ years
156854,2,10+ years
156855,0,6 years
156861,2,10+ years
156863,2,7 years
156865,2,10+ years
156866,2,7 years
156867,1,10+ years
156875,0,10+ years
156876,0,9 years
156877,2,10+ years
156880,0,10+ years
156883,1,10+ years
156884,1,10+ years
156886,0,6 years
156887,0,10+ years
156889,2,10+ years
156890,1,10+ years
156891,0,9 years
156893,1,6 years
156896,2,7 years
156897,1,10+ years
156900,1,10+ years
156901,0,10+ years
156902,0,10+ years
156903,2,10+ years
156904,0,8 years
156905,0,10+ years
156906,2,6 years
156908,1,8 years
156911,1,7 years
156914,2,10+ years
156915,1,10+ years
156916,1,10+ years
156918,0,10+ years
156919,2,8 years
156920,0,9 years
156921,2,9 years
156922,0,10+ years
156923,0,10+ years
156925,1,10+ years
156927,1,10+ years
156928,2,7 years
156931,2,10+ years
156935,1,6 years
156937,2,10+ years
156940,1,10+ years
156941,1,8 years
156942,0,6 years
156944,1,10+ years
156947,1,10+ years
156949,1,9 years
156950,1,10+ years
156951,0,10+ years
156953,2,10+ years
156954,0,10+ years
156955,1,10+ years
156956,0,9 years
156958,1,10+ years
156960,1,10+ years
156961,1,10+ years
156963,1,10+ years
156967,2,10+ years
156968,2,10+ years
156971,0,8 years
156972,2,10+ years
156973,2,8 years
156974,0,10+ years
156976,2,10+ years
156977,1,10+ years
156978,0,7 years
156979,2,10+ years
156981,0,10+ years
156982,0,6 years
156985,0,10+ years
156986,0,10+ years
156992,1,8 years
156993,0,10+ years
156997,1,6 years
156998,0,10+ years
156999,1,10+ years
157000,2,10+ years
157001,2,10+ years
157004,2,10+ years
157005,2,10+ years
157006,1,10+ years
157008,0,6 years
157010,2,10+ years
157015,2,10+ years
157018,1,10+ years
157020,1,10+ years
157027,1,8 years
157030,2,6 years
157033,2,10+ years
157034,1,9 years
157036,2,9 years
157037,0,10+ years
157039,1,7 years
157040,2,10+ years
157044,2,10+ years
157045,0,10+ years
157047,1,10+ years
157048,0,10+ years
157049,2,7 years
157051,0,10+ years
157054,1,6 years
157057,0,8 years
157060,2,10+ years
157061,2,8 years
157062,1,10+ years
157063,2,9 years
157064,1,10+ years
157066,1,10+ years
157067,0,7 years
157069,0,10+ years
157073,2,9 years
157074,2,10+ years
157077,2,7 years
157082,1,6 years
157083,0,8 years
157084,0,7 years
157086,1,10+ years
157089,0,10+ years
157090,1,10+ years
157092,2,10+ years
157094,2,10+ years
157097,1,6 years
157099,0,10+ years
157100,0,10+ years
157104,1,10+ years
157105,2,8 years
157107,2,10+ years
157109,0,6 years
157111,1,10+ years
157116,1,10+ years
157119,1,10+ years
157120,2,10+ years
157121,2,9 years
157123,0,9 years
157124,2,10+ years
157127,2,9 years
157129,2,6 years
157130,1,7 years
157131,1,9 years
157133,0,6 years
157134,1,10+ years
157135,1,10+ years
157136,1,10+ years
157137,1,10+ years
157140,2,8 years
157141,0,10+ years
157142,0,10+ years
157143,1,9 years
157146,1,6 years
157148,1,8 years
157151,0,6 years
157152,1,10+ years
157153,1,7 years
157154,0,10+ years
157155,1,10+ years
157160,2,10+ years
157162,1,6 years
157168,2,6 years
157170,1,10+ years
157171,1,9 years
157172,1,10+ years
157173,1,10+ years
157174,0,9 years
157178,2,10+ years
157179,1,10+ years
157182,2,10+ years
157185,1,7 years
157186,0,8 years
157187,1,10+ years
157190,0,10+ years
157194,2,10+ years
157195,1,10+ years
157196,0,10+ years
157199,1,7 years
157202,2,10+ years
157207,0,10+ years
157211,2,7 years
157212,1,9 years
157213,1,7 years
157214,0,9 years
157216,0,10+ years
157218,1,10+ years
157222,0,10+ years
157224,2,9 years
157225,0,6 years
157227,1,6 years
157231,2,10+ years
157232,2,6 years
157234,0,6 years
157235,0,10+ years
157236,1,9 years
157238,2,10+ years
157239,0,6 years
157241,2,10+ years
157242,1,10+ years
157245,1,10+ years
157247,2,8 years
157249,0,10+ years
157250,0,10+ years
157251,0,8 years
157252,1,8 years
157255,1,8 years
157256,0,8 years
157257,0,10+ years
157258,2,10+ years
157259,2,9 years
157261,0,6 years
157262,0,10+ years
157265,0,8 years
157266,2,10+ years
157268,0,10+ years
157270,1,10+ years
157276,1,10+ years
157278,1,9 years
157288,0,7 years
157289,1,10+ years
157293,2,10+ years
157295,0,10+ years
157297,0,10+ years
157299,0,10+ years
157301,1,10+ years
157306,2,10+ years
157307,0,10+ years
157309,0,10+ years
157311,2,10+ years
157315,1,10+ years
157316,0,10+ years
157317,0,10+ years
157319,0,8 years
157320,2,10+ years
157322,0,10+ years
157323,1,9 years
157325,1,10+ years
157329,2,10+ years
157330,1,10+ years
157333,2,10+ years
157335,1,10+ years
157336,2,9 years
157339,1,8 years
157342,2,10+ years
157346,1,6 years
157348,2,10+ years
157349,2,7 years
157351,1,10+ years
157356,1,10+ years
157357,1,10+ years
157358,2,10+ years
157360,2,9 years
157361,1,10+ years
157363,2,10+ years
157364,2,10+ years
157365,2,8 years
157367,0,7 years
157373,0,10+ years
157374,0,10+ years
157375,2,10+ years
157376,0,10+ years
157379,0,10+ years
157380,0,10+ years
157384,1,10+ years
157385,2,7 years
157388,0,9 years
157389,2,10+ years
157390,0,10+ years
157391,2,7 years
157395,0,10+ years
157396,0,10+ years
157397,2,10+ years
157398,1,10+ years
157399,2,10+ years
157401,2,10+ years
157404,2,10+ years
157405,2,10+ years
157408,2,10+ years
157409,1,6 years
157411,1,10+ years
157412,0,10+ years
157413,2,10+ years
157415,1,8 years
157417,1,8 years
157419,2,7 years
157421,2,10+ years
157422,1,10+ years
157425,2,6 years
157426,1,10+ years
157427,1,6 years
157428,1,10+ years
157430,2,10+ years
157431,1,10+ years
157432,1,6 years
157434,2,10+ years
157438,1,10+ years
157443,0,10+ years
157445,2,7 years
157450,1,10+ years
157451,0,10+ years
157456,1,10+ years
157458,1,10+ years
157459,1,10+ years
157461,0,10+ years
157462,1,10+ years
157465,0,10+ years
157466,0,10+ years
157468,1,10+ years
157469,2,10+ years
157472,1,10+ years
157474,0,10+ years
157475,2,10+ years
157476,2,10+ years
157480,1,10+ years
157481,2,7 years
157482,1,9 years
157483,1,8 years
157485,0,10+ years
157487,1,10+ years
157489,1,10+ years
